"ID","OpeBal","RediscBills","SlFacility","SdFacility","Repo","RevRepo","OmoSales","OmoRepay","PmSales","PmRepay","Crr","NetWdas","StatAlloc","JvCash","NetClr","NdicPrem","OMajor","RecDate"
"153","220604.89","0","296525.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4/12/2011",
"152","256922.59","0","317110.15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4/11/2011",
"151","250291.58","0","255137.42","0","8820","0","0","0","0","0","0","0","0","0","0","0","0","4/8/2011",
"150","207973.03","0","232377.34","0","0","0","9296.94","46630","0","0","0","0","0","0","0","0","0","4/7/2011",
"149","222715.31","0","111855.12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4/6/2011",
"148","223156.74","0","103534.66","0","0","0","14090.25","0","0","0","0","0","0","0","0","0","0","4/5/2011",
"147","336648.75","0","156271.26","0","0","0","0","0","0","0","0","0","93600","0","0","0","50861.63","4/4/2011",
"146","249159.8","0","137276.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4/1/2011",
"145","245912.14","0","193597.31","0","0","0","0","21532.48","76567.24","85235.76","0","0","0","0","0","0","0","3/31/2011",
"144","276882.49","0","170365.63","0","24820","0","0","0","0","0","0","89612.6","0","0","0","0","0","3/30/2011",
"143","262924.01","0","186863.84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3/29/2011",
"142","244361.99","0","153565.56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3/28/2011",
"141","267281.43","0","118565.27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3/25/2011",
"140","271026.14","0","117478.14","0","0","0","0","25310","77489.76","25000","0","0","0","0","0","0","0","3/24/2011",
"139","349902.72","0","148160.6","0","0","0","0","0","0","0","0","61456.48","0","0","0","0","92310","3/23/2011",
"138","287631.6","0","173358","0","19000","0","0","0","0","0","0","0","0","0","0","0","0","3/22/2011",
"137","260542.27","0","192762","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3/21/2011",
"136","293319.12","0","136449.7","0","0","0","0","0","60000","0","0","0","0","0","0","0","0","3/18/2011",
"135","435701.94","0","238763.61","0","0","0","24910.44","0","0","0","0","0","0","0","0","0","0","3/17/2011",
"134","238803.99","0","209779.64","0","0","0","0","0","0","0","0","0","224738.57","0","0","0","0","3/16/2011",
"133","238622.49","0","218744.65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3/15/2011",
"132","249277.74","0","228617.29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3/14/2011",
"131","77101.87","0","63297.32","31400","4950","0","0","0","0","0","0","0","0","0","0","0","0","12/6/2010",
"130","83739.63","0","64111.8","39800","0","0","0","0","0","0","0","0","0","0","0","0","0","10/15/2010",
"129","61338.33","0","0","355400","0","0","0","0","0","0","0","22507.5","0","0","0","0","0","8/5/2010",
"128","63000.91","0","0","356950","0","0","0","0","0","0","0","0","0","0","0","0","0","8/4/2010",
"127","80295.75","0","0","372200","0","0","0","0","0","0","0","25102.67","0","0","0","0","0","8/3/2010",
"126","72219.78","0","0","382350","0","0","0","0","0","0","0","0","0","0","0","0","0","8/2/2010",
"125","89705.69","0","0","374500","0","0","0","0","0","0","0","0","0","0","0","0","0","7/30/2010",
"124","98859.87","0","0","373084.99","0","0","0","20000","55000","40000","0","28603.39","0","0","0","0","0","7/29/2010",
"123","135898.52","0","0","312810.42","0","0","0","0","0","0","0","0","0","0","0","0","0","7/28/2010",
"122","105805.89","0","0","245085","0","0","0","0","0","0","0","0","0","0","0","0","0","7/27/2010",
"121","0","0","0","185250","0","0","0","0","0","0","0","0","0","0","0","0","0","7/26/2010",
"120","0","0","0","285450","0","0","0","0","105000","0","0","0","0","0","0","0","0","7/23/2010",
"119","0","0","0","275100","0","0","0","0","0","0","0","31469","0","0","0","0","0","7/22/2010",
"118","56230.8","0","0","277505","0","0","0","0","0","0","0","0","0","0","0","0","0","7/21/2010",
"117","71675.8","0","0","295000","0","0","0","0","0","0","2205.08","39094.46","0","0","0","0","0","7/20/2010",
"116","52374.28","0","0","307600","0","0","0","0","0","0","0","0","0","0","0","0","0","7/19/2010",
"115","271558.65","0","0","59800","0","0","0","0","0","0","0","0","222955.86","0","0","0","20190.12","7/16/2010",
"114","57002.59","0","14500","36600","0","0","0","0","63988.77","63988.77","0","37421.48","0","0","0","0","0","7/15/2010",
"113","55165.24","0","0","23950","0","0","0","0","0","0","0","0","0","0","0","0","0","7/14/2010",
"112","66246.46","0","12462.34","30100","0","0","0","0","0","0","0","38548.25","0","0","0","0","0","7/13/2010",
"111","78045.94","0","3127","20550","0","0","0","0","0","0","0","0","0","0","0","0","0","7/12/2010",
"110","43976.46","0","9321.81","19900","0","0","0","0","0","0","0","0","0","0","0","0","0","7/9/2010",
"109","65650.26","0","11402.75","28700","0","0","0","0","0","0","0","22500.78","0","0","0","0","0","7/8/2010",
"108","58951.87","0","4946.37","81157","0","0","0","0","0","0","0","0","0","0","0","0","0","7/7/2010",
"107","67387.78","0","0","109300","0","0","0","0","0","0","0","18613.81","0","0","0","0","0","7/6/2010",
"106","60702.49","0","0","162800","0","0","0","0","0","0","0","0","0","0","0","0","0","7/5/2010",
"105","66599.05","0","0","168950","0","0","0","0","0","0","0","0","0","0","0","0","0","7/2/2010",
"104","70172.99","0","0","247300","0","0","0","0","131923.41","70909.19","0","37497.5","0","0","0","0","0","7/1/2010",
"103","72278.8","0","0","251700","0","0","0","0","0","0","0","0","0","0","0","0","0","6/30/2010",
"102","89732.17","0","0","286150","0","0","0","0","0","0","0","38365.23","0","0","0","0","0","6/29/2010",
"101","104443.31","0","0","281900","0","0","0","0","0","0","0","0","0","0","0","0","0","6/28/2010",
"100","60874.99","0","0","389900","0","0","0","0","80000","0","0","0","0","0","0","0","0","6/25/2010",
"99","96095.57","0","0","386900","0","0","0","0","0","0","0","36491.38","0","0","0","0","0","6/24/2010",
"98","72384.38","0","0","397000","0","0","0","0","0","0","0","0","0","0","0","0","0","6/23/2010",
"97","94182.5","0","0","414350","0","0","0","0","0","0","0","43168.75","0","0","0","0","0","6/22/2010",
"96","123560.22","0","0","389650","0","0","0","0","0","0","0","0","0","0","0","0","0","6/21/2010",
"95","214339.94","0","0","237500","0","0","0","0","0","0","0","0","0","0","0","0","0","6/18/2010",
"94","69573.85","0","0","180850","0","0","0","20000","58700","30000","0","40924.99","207295.16","0","0","0","0","6/17/2010",
"93","158489.78","0","0","89750","0","0","0","0","0","0","0","0","0","0","0","0","65804.33","6/16/2010",
"92","108880","0","0","92050","0","0","0","0","0","0","0","58952.52","0","0","0","0","0","6/15/2010",
"91","88715.34","0","0","100600","0","0","0","0","0","0","0","0","0","0","0","0","0","6/14/2010",
"90","107787.92","0","8000","82450","0","0","0","0","0","0","0","0","0","0","0","0","0","6/11/2010",
"89","88149.42","0","13700","161600","0","0","0","0","100000","35000","0","52632.62","0","0","0","0","0","6/10/2010",
"88","82058.05","0","0","199060","0","0","0","0","0","0","0","0","0","0","0","0","0","6/9/2010",
"87","63390.6","0","0","280617","0","0","0","0","0","0","0","37574.53","0","0","0","0","0","6/8/2010",
"86","57607.56","0","0","343440","0","0","0","0","0","0","0","0","0","0","0","0","0","6/7/2010",
"85","84182.33","0","0","314068.42","0","0","0","0","0","0","0","0","0","0","0","0","0","6/4/2010",
"84","185460.06","0","0","0","0","0","0","30250","0","30000","0","45684.22","0","0","0","0","115041.24","6/3/2010",
"83","152524.28","0","0","160980","0","0","0","0","35106.56","0","0","57551.91","0","0","0","0","0","5/27/2010",
"82","97589.21","0","0","345200","0","0","0","0","140000","0","0","0","0","0","0","0","0","4/23/2010",
"81","130003.8","0","0","304500","0","0","0","0","0","0","0","35032.47","162983.71","0","0","0","2262.93","4/22/2010",
"80","71241.04","0","0","267100","0","0","60000","0","0","0","0","0","0","0","0","0","0","4/21/2010",
"79","70551.39","0","0","280850","0","0","0","0","0","0","0","38596.68","0","0","0","0","0","4/20/2010",
"78","52771.21","0","0","305050","0","0","0","0","0","0","0","0","0","0","0","0","0","4/19/2010",
"77","158681.85","0","0","444520","0","0","0","0","40553.02","40553.02","951.81","23630.79","0","0","0","0","0","4/1/2010",
"76","76107.19","0","0","469100","0","0","0","0","0","0","0","0","0","0","0","0","0","3/31/2010",
"75","74445.2","0","0","484100","0","0","0","0","0","0","0","23190","0","0","0","0","0","3/30/2010",
"74","141130.36","0","0","416815.57","0","0","0","0","0","0","0","0","0","0","0","0","100983.22","3/29/2010",
"73","50753.25","0","0","407600","0","0","0","0","0","0","0","0","0","0","0","0","0","3/26/2010",
"72","84630.25","0","0","379800","0","0","0","0","0","0","0","10490.59","0","5442.33","0","0","0","3/25/2010",
"71","55900","0","0","389300","0","0","0","0","0","0","0","0","0","0","0","0","0","3/24/2010",
"70","48143.71","0","0","422150","0","0","0","0","0","0","0","26872.33","0","0","0","0","0","3/23/2010",
"69","67041.41","0","0","418689.62","0","0","0","0","0","0","0","0","0","0","0","0","0","3/22/2010",
"68","105803.87","0","0","428500","0","0","0","0","70000","16648.64","0","0","0","0","0","0","0","3/19/2010",
"67","106095.99","0","0","392900","0","0","0","0","0","0","1329.58","0","0","0","0","0","0","3/18/2010",
"66","154582.9","0","0","348250","0","0","0","0","0","0","0","0","0","0","0","0","0","3/17/2010",
"65","256869.98","0","0","232600","0","0","0","0","0","0","0","0","158128.22","0","0","0","0","3/16/2010",
"64","52440.19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3/15/2010",
"63","36016.45","0","0","300350","0","0","0","0","0","0","0","0","0","0","0","0","0","3/12/2010",
"62","62165.36","0","0","314700","0","0","0","0","65000","65000","0","26099.87","0","0","0","0","0","3/11/2010",
"61","52232.08","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3/10/2010",
"60","50827.56","0","0","385100","0","0","0","0","0","0","0","36276.89","0","0","0","0","0","3/9/2010",
"59","57625.26","0","0","447300","0","0","0","0","0","0","0","0","0","0","0","0","0","3/8/2010",
"58","55043.65","0","0","485940","0","0","0","0","0","0","0","0","0","0","0","0","0","3/5/2010",
"57","56298.48","0","0","517850","0","0","0","0","0","0","0","29958","0","0","0","0","0","3/4/2010",
"56","50583.64","0","0","543900","0","0","0","0","0","0","0","0","0","0","0","0","0","3/3/2010",
"55","68845.58","0","0","569245","0","0","0","0","0","0","0","26475.07","0","0","0","0","0","3/2/2010",
"54","66191.49","0","0","587600","0","0","0","0","0","0","0","0","0","0","0","0","0","3/1/2010",
"53","68217.51","0","0","625850","0","0","0","0","35106.56","30106.56","0","37502.5","0","0","0","0","0","2/25/2010",
"52","75325.23","0","0","613150","0","0","0","0","0","0","0","0","0","0","0","0","0","2/24/2010",
"51","96482.56","0","0","605750","0","0","0","0","0","0","0","37522.5","0","0","0","0","0","2/23/2010",
"50","357471.26","0","0","232150","0","0","0","0","0","0","0","22530","0","0","0","0","0","2/22/2010",
"49","64384.28","0","0","354522.5","0","0","0","0","75000","0","0","0","0","0","0","0","336204.66","2/19/2010",
"48","73732.14","0","0","341100","0","0","0","0","0","0","0","0","0","0","0","0","0","2/18/2010",
"46","168633.85","0","0","211600","0","0","0","0","0","0","0","0","186590.18","0","0","0","0","2/17/2010",
"47","168633.85","0","0","211600","0","0","0","0","0","0","0","0","186590.18","0","0","0","0","2/17/2010",
"45","87679.3","0","0","136650","0","0","0","0","0","0","0","250","0","0","0","0","0","2/16/2010",
"44","44341.53","0","0","154800","0","0","0","0","0","0","0","0","0","0","0","0","0","2/15/2010",
"43","36609.19","0","0","156800","0","0","0","0","0","0","0","0","0","0","0","0","0","2/12/2010",
"34","44838.15","0","0","168551.3","0","0","0","20550","65110.44","65110.44","0","250","0","0","0","0","0","2/11/2010",
"35","42287.27","0","0","188551.71","0","0","0","0","0","0","0","0","0","0","0","0","0","2/10/2010",
"36","41147.17","0","0","232150","0","0","0","0","0","0","0","250","0","0","0","0","0","2/9/2010",
"37","91609.42","0","0","225600","0","0","0","0","0","0","0","0","0","0","0","0","0","2/8/2010",
"38","69618.68","0","0","240000","0","0","0","0","0","0","0","0","0","0","0","0","0","2/5/2010",
"39","89317.89","0","0","286550","0","0","0","0","0","0","0","0","0","31482.38","0","0","0","2/4/2010",
"40","74245.16","0","0","306637.45","0","0","0","0","0","0","0","0","0","0","0","0","0","2/3/2010",
"41","75342.46","0","0","344000","0","0","0","0","0","0","0","0","0","0","0","0","0","2/2/2010",
"42","66419.29","0","0","351250","0","0","0","0","0","0","0","0","0","0","0","0","0","2/1/2010",
"33","104231.83","0","0","129350","0","0","0","0","0","0","1013.47","0","0","0","0","0","0","12/23/2009",
"32","134230.55","0","3500","92200","0","0","0","0","0","0","0","0","0","56336.2","0","0","0","12/22/2009",
"31","61327.5","0","0","106230","0","0","0","0","0","0","0","0","0","0","0","0","0","12/21/2009",
"30","163545.13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/18/2009",
"29","51268.41","0","0","86410","0","0","0","0","46648.64","46648.64","0","300","0","0","0","0","0","12/17/2009",
"28","115417.3","0","10800","59558.96","0","0","0","0","0","0","0","200","0","0","0","0","0","12/16/2009",
"27","231913.25","0","10800","59558.96","0","0","0","0","0","0","0","0","231115","0","0","0","0","12/15/2009",
"26","231910","0","82485.47","0","0","0","0","0","0","0","0","1050","0","0","0","0","0","12/14/2009",
"25","71262.45","0","83480.07","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12/10/2009",
"24","71260","0","21149.92","6000","0","0","0","0","15000","15000","0","35360.58","0","0","0","0","0","12/9/2009",
"23","51270","0","11304.96","9300","0","0","0","0","0","0","0","0","0","0","0","0","0","12/8/2009",
"22","70420","0","7600","23100","0","0","0","0","0","0","0","14913","0","0","0","0","0","12/7/2009",
"21","167310","46.79","0","90600","0","0","0","0","0","0","0","0","0","0","0","0","0","12/4/2009",
"20","65470","0","0","115600","0","0","0","0","55000","55000","0","0","0","0","0","0","0","12/3/2009",
"19","72480","99.74","0","44011.98","0","0","0","0","0","0","0","0","0","0","0","0","0","12/2/2009",
"18","63220","0","0","62070","0","0","0","0","0","0","0","0","0","0","0","0","0","12/1/2009",
"17","0","0","0","0","0","0","0","0","45106.56","15106.56","0","40","0","0","0","0","0","11/30/2009",
"16","57754.28","0","0","115585.62","0","0","0","0","0","0","0","40","0","0","0","0","0","11/25/2009",
"15","63660.08","0","0","123100","0","0","0","0","0","0","0","0","0","0","0","0","0","11/24/2009",
"14","71018.09","0","0","123513.72","0","0","0","0","0","0","0","0","0","0","0","0","0","11/23/2009",
"13","143099.83","0","0","66890","0","0","0","0","0","0","0","0","0","0","0","0","0","11/20/2009",
"12","111945.29","0","0","61800","0","0","0","0","0","0","0","0","0","0","0","0","0","11/19/2009",
"11","77321.84","0","30000","65848.97","0","0","0","0","0","0","0","0","0","0","0","0","0","11/18/2009",
"10","58603.05","0","0","22800","0","0","0","0","0","0","0","0","115962.36","0","0","0","0","11/16/2009",
"9","48951.54","0","83220.92","5400","0","0","0","0","0","0","0","0","0","0","0","0","0","11/13/2009",
"8","92592.03","0","88896.62","240","0","0","0","0","0","0","0","0","0","0","0","0","0","11/12/2009",
"7","73355.13","0","85645.7","49280","0","0","0","0","75110.45","15110.45","0","45117","0","0","0","0","0","11/11/2009",
"6","73350","0","80872.6","17400","0","0","0","0","0","0","1162.54","0","0","0","0","0","0","11/10/2009",
"5","69622.14","0","55770","9500","0","0","0","0","0","0","0","30020","0","0","0","0","0","11/9/2009",
"4","50140","0","5700","15000","0","0","0","0","0","0","0","0","0","0","0","0","0","11/6/2009",
"3","84649.12","0","4700","10000","0","0","0","0","0","55000","0","30226","0","0","0","0","0","11/4/2009",
"2","135176.44","0","47889.9","46224","0","0","0","0","0","0","0","0","0","0","0","0","0","11/3/2009",
"1","69012.74","0","8500","74876.58","0","0","0","12111.87","0","0","0","0","0","0","0","0","0","11/2/2009",
